,Tweets,new,tidy_text,tok,nouns,clean_tweet,is_retweet,retweeted,mentioned,hashtags,cluster
770,"RT @toluogunlesi: ""[Scientists at @acegid, in Osun State,Nigeria - led by @christian_happi] - developed a fast-track test for COVID-19, cer…","RT @toluogunlesi: ""[Scientists at @acegid, in Osun State,Nigeria - led by @christian_happi] - developed a fast-track test for COVID-19, cer…",Scientists Osun State Nigeria developed fast track test COVID,"['Scientists', 'Osun', 'State', 'Nigeria', 'developed', 'fast', 'track', 'test', 'COVID']","['Scientists', 'Osun', 'State', 'Nigeria', 'test', 'COVID']", scientist osun state nigeria led develop fast track test covid  cer…,True,['@toluogunlesi'],"['@acegid', '@christian_happi']",[],3
775,"RT @AnneKhalumba: The food import bill increased from $15 bn in 2008 to $50 bn in 2020 – much of it food that could be grown at home. 

Tha…","RT @AnneKhalumba: The food import bill increased from $15 bn in 2008 to $50 bn in 2020 – much of it food that could be grown at home. 

Tha…",food import bill increased from much food that could grown home,"['food', 'import', 'bill', 'increased', 'from', 'much', 'food', 'that', 'could', 'grown', 'home']","['food', 'import', 'bill', 'food', 'home']", food import bill increas  bn   bn  – much food could grown home tha…,True,['@AnneKhalumba'],[],[],3
794,RT @npueu: I don't know how these bank account scammers happily call up seniors and get their OTPs from them within seconds. Trying to guid…,RT @npueu: I don't know how these bank account scammers happily call up seniors and get their OTPs from them within seconds. Trying to guid…,know these bank account scammers happily call seniors their OTPs from them within seconds Trying guid,"['know', 'these', 'bank', 'account', 'scammers', 'happily', 'call', 'seniors', 'their', 'OTPs', 'from', 'them', 'within', 'seconds', 'Trying', 'guid']","['bank', 'account', 'scammers', 'seniors', 'OTPs', 'seconds', 'guid']", know bank account scammer happili call senior get otp within second tri guid…,True,['@npueu'],[],[],3
809,RT @WeAreTennis: 🚨 Daniil Medvedev has been withdrawn from @ROLEXMCMASTERS due to a positive Covid-19 test! https://t.co/LgHv6T9UEN,RT @WeAreTennis: 🚨 Daniil Medvedev has been withdrawn from @ROLEXMCMASTERS due to a positive Covid-19 test! ,Daniil Medvedev been withdrawn from positive Covid test,"['Daniil', 'Medvedev', 'been', 'withdrawn', 'from', 'positive', 'Covid', 'test']","['Daniil', 'Medvedev', 'Covid', 'test']", 🚨 daniil medvedev withdrawn due posit covid  test ,True,['@WeAreTennis'],['@ROLEXMCMASTERS'],[],3
812,"RT @Gopal_Italia: Shri Mahesh Anghan is a social worker and newly elected AAP councillor of Surat Municipal Corporation. 

He has started C…","RT @Gopal_Italia: Shri Mahesh Anghan is a social worker and newly elected AAP councillor of Surat Municipal Corporation. 

He has started C…",Shri Mahesh Anghan social worker newly elected councillor Surat Municipal Corporation started,"['Shri', 'Mahesh', 'Anghan', 'social', 'worker', 'newly', 'elected', 'councillor', 'Surat', 'Municipal', 'Corporation', 'started']","['Shri', 'Mahesh', 'Anghan', 'worker', 'councillor', 'Surat', 'Municipal', 'Corporation']", shri mahesh anghan social worker newli elect aap councillor surat municip corpor start c…,True,['@Gopal_Italia'],[],[],3
813,RT @AHart1974: Can people stop calling world leading scientists who question things “Covid sceptics”. They are NOT. They are “Covid realist…,RT @AHart1974: Can people stop calling world leading scientists who question things “Covid sceptics”. They are NOT. They are “Covid realist…,people stop calling world leading scientists question things Covid sceptics They They Covid realist,"['people', 'stop', 'calling', 'world', 'leading', 'scientists', 'question', 'things', 'Covid', 'sceptics', 'They', 'They', 'Covid', 'realist']","['people', 'world', 'scientists', 'things', 'Covid', 'sceptics', 'realist']", peopl stop call world lead scientist question thing “covid sceptics” “covid realist…,True,['@AHart1974'],[],[],3
818,"RT @Gopal_Italia: Shri Mahesh Anghan is a social worker and newly elected AAP councillor of Surat Municipal Corporation. 

He has started C…","RT @Gopal_Italia: Shri Mahesh Anghan is a social worker and newly elected AAP councillor of Surat Municipal Corporation. 

He has started C…",Shri Mahesh Anghan social worker newly elected councillor Surat Municipal Corporation started,"['Shri', 'Mahesh', 'Anghan', 'social', 'worker', 'newly', 'elected', 'councillor', 'Surat', 'Municipal', 'Corporation', 'started']","['Shri', 'Mahesh', 'Anghan', 'worker', 'councillor', 'Surat', 'Municipal', 'Corporation']", shri mahesh anghan social worker newli elect aap councillor surat municip corpor start c…,True,['@Gopal_Italia'],[],[],3
825,"RT @HagleyTom1234: Remember when we were told that under 5% Covid positivity meant it was ""under control""?

It's 1.4%...","RT @HagleyTom1234: Remember when we were told that under 5% Covid positivity meant it was ""under control""?

It's 1.4%...",Remember when were told that under Covid positivity meant under control,"['Remember', 'when', 'were', 'told', 'that', 'under', 'Covid', 'positivity', 'meant', 'under', 'control']","['Remember', 'Covid', 'positivity', 'meant', 'control']", rememb told  covid posit meant control   ,True,['@HagleyTom1234'],[],[],3
834,RT @ChannelNewsAsia: Thailand reports 965 new COVID-19 cases as Songkran holiday begins https://t.co/Y9dADqjGXF https://t.co/SScmvuwEk9,RT @ChannelNewsAsia: Thailand reports 965 new COVID-19 cases as Songkran holiday begins  ,Thailand reports COVID cases Songkran holiday begins,"['Thailand', 'reports', 'COVID', 'cases', 'Songkran', 'holiday', 'begins']","['Thailand', 'reports', 'COVID', 'cases', 'Songkran', 'holiday', 'begins']", thailand report  new covid  case songkran holiday begin ,True,['@ChannelNewsAsia'],[],[],3
853,"RT @Dr2NisreenAlwan: It’s unbelievable that the list of covid symptoms on the NHS website are still to this day restricted to cough, fever…","RT @Dr2NisreenAlwan: It’s unbelievable that the list of covid symptoms on the NHS website are still to this day restricted to cough, fever…",unbelievable that list covid symptoms website still this restricted cough fever,"['unbelievable', 'that', 'list', 'covid', 'symptoms', 'website', 'still', 'this', 'restricted', 'cough', 'fever']","['list', 'covid', 'symptoms', 'cough', 'fever']", it’ unbeliev list covid symptom nh websit still day restrict cough fever…,True,['@Dr2NisreenAlwan'],[],[],3
865,Planning to travel by train? See Indian Railways’ latest COVID-19 Guidelines https://t.co/OEv9t5ioZG via @JK Newspo… https://t.co/WufZIS4OmI,Planning to travel by train? See Indian Railways’ latest COVID-19 Guidelines  via @JK Newspo… ,Planning travel train Indian Railways latest COVID Guidelines Newspo,"['Planning', 'travel', 'train', 'Indian', 'Railways', 'latest', 'COVID', 'Guidelines', 'Newspo']","['travel', 'train', 'Railways', 'COVID', 'Guidelines', 'Newspo']",plan travel train see indian railways’ latest covid  guidelin via newspo… ,False,[],['@JK'],[],3
876,RT @indiacom: #VakeelSaab and #Master have proven that the audience of the South is far more loyal to their stars than anywhere else in the…,RT @indiacom: #VakeelSaab and #Master have proven that the audience of the South is far more loyal to their stars than anywhere else in the…,#VakeelSaab #Master have proven that audience South more loyal their stars than anywhere else,"['#', 'VakeelSaab', '#', 'Master', 'have', 'proven', 'that', 'audience', 'South', 'more', 'loyal', 'their', 'stars', 'than', 'anywhere', 'else']","['VakeelSaab', 'Master', 'audience', 'South', 'stars']", #vakeelsaab #master proven audienc south far loyal star anywher els the…,True,['@indiacom'],[],"['#VakeelSaab', '#Master']",3
897,"RT @JJKALE2: Last year Christine Holgate gave up 20% of her pay because of Covid. 

Last year, Scott Morrison, the laziest PM in the world…","RT @JJKALE2: Last year Christine Holgate gave up 20% of her pay because of Covid. 

Last year, Scott Morrison, the laziest PM in the world…",Last year Christine Holgate gave because Covid Last year Scott Morrison laziest world,"['Last', 'year', 'Christine', 'Holgate', 'gave', 'because', 'Covid', 'Last', 'year', 'Scott', 'Morrison', 'laziest', 'world']","['year', 'Christine', 'Holgate', 'Covid', 'year', 'Scott', 'Morrison', 'world']", last year christin holgat gave  pay covid last year scott morrison laziest pm world…,True,['@JJKALE2'],[],[],3
899,@DrRPNishank @narendramodi @PMOIndia @drharshvardhan @MoHFW_INDIA @PIB_India @EduMinOfIndia @DDNewslive @MIB_India… https://t.co/XTa7WrI4Ld,@DrRPNishank @narendramodi @PMOIndia @drharshvardhan @MoHFW_INDIA @PIB_India @EduMinOfIndia @DDNewslive @MIB_India… ,,[],[], … ,False,[],"['@DrRPNishank', '@narendramodi', '@PMOIndia', '@drharshvardhan', '@MoHFW_INDIA', '@PIB_India', '@EduMinOfIndia', '@DDNewslive', '@MIB_India']",[],3
925,"RT @dhruv_rathee: Sources if you want to read more - 

https://t.co/szEygOdmnW

https://t.co/5Smxfx3QJN","RT @dhruv_rathee: Sources if you want to read more - 



",Sources want read more,"['Sources', 'want', 'read', 'more']",['Sources'], sourc want read ,True,['@dhruv_rathee'],[],[],3
948,"RT @JustinTrudeau: While COVID-19 may keep us from gathering in person this Ramadan, it can’t stop Muslims from celebrating the values at t…","RT @JustinTrudeau: While COVID-19 may keep us from gathering in person this Ramadan, it can’t stop Muslims from celebrating the values at t…",While COVID keep from gathering person this Ramadan stop Muslims from celebrating values,"['While', 'COVID', 'keep', 'from', 'gathering', 'person', 'this', 'Ramadan', 'stop', 'Muslims', 'from', 'celebrating', 'values']","['COVID', 'person', 'Ramadan', 'Muslims', 'values']", covid  may keep us gather person ramadan can’t stop muslim celebr valu t…,True,['@JustinTrudeau'],[],[],3
960,RT @ScienceNews: Animals around the world are eating or getting entangled in single-use masks and gloves.  https://t.co/j8qrJ1ik29,RT @ScienceNews: Animals around the world are eating or getting entangled in single-use masks and gloves.  ,Animals around world eating getting entangled single masks gloves,"['Animals', 'around', 'world', 'eating', 'getting', 'entangled', 'single', 'masks', 'gloves']","['Animals', 'world', 'masks', 'gloves']", anim around world eat get entangl singl use mask glove ,True,['@ScienceNews'],[],[],3
963,"RT @silverrich39: Eleven years of Tory austerity for nothing, decimated living standards, introduced Draconian measures leading to suicides…","RT @silverrich39: Eleven years of Tory austerity for nothing, decimated living standards, introduced Draconian measures leading to suicides…",Eleven years Tory austerity nothing decimated living standards introduced Draconian measures leading suicides,"['Eleven', 'years', 'Tory', 'austerity', 'nothing', 'decimated', 'living', 'standards', 'introduced', 'Draconian', 'measures', 'leading', 'suicides']","['years', 'Tory', 'austerity', 'nothing', 'living', 'standards', 'measures', 'suicides']", eleven year tori auster noth decim live standard introduc draconian measur lead suicides…,True,['@silverrich39'],[],[],3
985,"Those with good memories will remember similar outrage last year, focussed on this very part of this very street wh… https://t.co/dlsoillpsF","Those with good memories will remember similar outrage last year, focussed on this very part of this very street wh… ",Those with good memories will remember similar outrage last year focussed this very part this very street,"['Those', 'with', 'good', 'memories', 'will', 'remember', 'similar', 'outrage', 'last', 'year', 'focussed', 'this', 'very', 'part', 'this', 'very', 'street']","['memories', 'outrage', 'year', 'part', 'street']",good memori rememb similar outrag last year focuss part street wh… ,False,[],[],[],3
989,RT @ajmg__: Ain’t there a shooting you should be worried about in your state?,RT @ajmg__: Ain’t there a shooting you should be worried about in your state?,there shooting should worried about your state,"['there', 'shooting', 'should', 'worried', 'about', 'your', 'state']",['state'], ain’t shoot worri state ,True,['@ajmg__'],[],[],3
1022,"not from Michigan, but shut the hell down!","not from Michigan, but shut the hell down!",from Michigan shut hell down,"['from', 'Michigan', 'shut', 'hell', 'down']","['Michigan', 'shut']",ot michigan shut hell ,False,[],[],[],3
1027,"@priyankac19 Aunty before attacking Assam, worry about Maharashtra..It is the worst Covid affected state in the cou… https://t.co/UMqPXS4dbe","@priyankac19 Aunty before attacking Assam, worry about Maharashtra..It is the worst Covid affected state in the cou… ",Aunty before attacking Assam worry about Maharashtra worst Covid affected state,"['Aunty', 'before', 'attacking', 'Assam', 'worry', 'about', 'Maharashtra', 'worst', 'Covid', 'affected', 'state']","['Aunty', 'Assam', 'Maharashtra', 'Covid', 'state']", aunti attack assam worri maharashtra worst covid affect state cou… ,False,[],['@priyankac19'],[],3
1062,RT @justIikemandy: please take you time to educate yourselfs blm was not a trend to distract u from covid. a black man named Daunte Wright…,RT @justIikemandy: please take you time to educate yourselfs blm was not a trend to distract u from covid. a black man named Daunte Wright…,please take time educate yourselfs trend distract from covid black named Daunte Wright,"['please', 'take', 'time', 'educate', 'yourselfs', 'trend', 'distract', 'from', 'covid', 'black', 'named', 'Daunte', 'Wright']","['time', 'yourselfs', 'trend', 'distract', 'Daunte', 'Wright']", pleas take time educ yourself blm trend distract u covid black man name daunt wright…,True,['@justIikemandy'],[],[],3
1087,"RT @BBCLondonNews: The ""largest surge testing operation to date"" is taking place in south London after dozens of cases of the South African…","RT @BBCLondonNews: The ""largest surge testing operation to date"" is taking place in south London after dozens of cases of the South African…",largest surge testing operation date taking place south London after dozens cases South African,"['largest', 'surge', 'testing', 'operation', 'date', 'taking', 'place', 'south', 'London', 'after', 'dozens', 'cases', 'South', 'African']","['surge', 'operation', 'date', 'place', 'London', 'dozens', 'cases']", largest surg test oper date take place south london dozen case south african…,True,['@BBCLondonNews'],[],[],3
1089,"RT @pauto03157776: @StateDept We feel left out #DV2021 winners from Ghana
Our neighbors are doing something for their winners, but for Ghan…","RT @pauto03157776: @StateDept We feel left out #DV2021 winners from Ghana
Our neighbors are doing something for their winners, but for Ghan…",feel left winners from Ghana neighbors doing something their winners Ghan,"['feel', 'left', 'winners', 'from', 'Ghana', 'neighbors', 'doing', 'something', 'their', 'winners', 'Ghan']","['feel', 'winners', 'Ghana', 'neighbors', 'something', 'winners', 'Ghan']", feel left #dv winner ghana neighbor someth winner ghan…,True,['@pauto03157776'],['@StateDept'],['#DV2021'],3
1124,Jokes on deaths is not okay. Otherwise corona jokes are still entertaining since they are universally relatable,Jokes on deaths is not okay. Otherwise corona jokes are still entertaining since they are universally relatable,Jokes deaths okay Otherwise corona jokes still entertaining since they universally relatable,"['Jokes', 'deaths', 'okay', 'Otherwise', 'corona', 'jokes', 'still', 'entertaining', 'since', 'they', 'universally', 'relatable']","['Jokes', 'deaths', 'Otherwise', 'corona', 'jokes']",joke death okay otherwis corona joke still entertain sinc univers relat,False,[],[],[],3
1128,Says the devil,Says the devil,Says devil,"['Says', 'devil']",['devil'],say dev,False,[],[],[],3
1132,"RT @ExSecular: Assam has 500+ new Covid cases 
Maharashtra has 50,000+ new Covid cases 
So @priyankac19 is worried for Assam ..","RT @ExSecular: Assam has 500+ new Covid cases 
Maharashtra has 50,000+ new Covid cases 
So @priyankac19 is worried for Assam ..",Assam Covid cases Maharashtra Covid cases worried Assam,"['Assam', 'Covid', 'cases', 'Maharashtra', 'Covid', 'cases', 'worried', 'Assam']","['Assam', 'Covid', 'cases', 'Maharashtra', 'Covid', 'cases', 'Assam']", assam  new covid case maharashtra   new covid case worri assam ,True,['@ExSecular'],['@priyankac19'],[],3
1140,"@Duffeh_Leeds @KellyQuilt Gravity and covid are two very different things. Btw, the screenshot I sent you was from… https://t.co/kXxtGlm5NW","@Duffeh_Leeds @KellyQuilt Gravity and covid are two very different things. Btw, the screenshot I sent you was from… ",Gravity covid very different things screenshot sent from,"['Gravity', 'covid', 'very', 'different', 'things', 'screenshot', 'sent', 'from']","['Gravity', 'things']", graviti covid two differ thing btw screenshot sent from… ,False,[],"['@Duffeh_Leeds', '@KellyQuilt']",[],3
1157,"@Lawsome_ Begin with the #TrudeauCOVIDColludingPM end in mind. From the PMO: Q2 2021: Daily new COVID-21 cases, Enh… https://t.co/EBZcUEg9h3","@Lawsome_ Begin with the #TrudeauCOVIDColludingPM end in mind. From the PMO: Q2 2021: Daily new COVID-21 cases, Enh… ",Begin with #TrudeauCOVIDColludingPM mind From Daily COVID cases,"['Begin', 'with', '#', 'TrudeauCOVIDColludingPM', 'mind', 'From', 'Daily', 'COVID', 'cases']","['TrudeauCOVIDColludingPM', 'mind', 'Daily', 'COVID', 'cases']", begin #trudeaucovidcolludingpm end mind pmo q  daili new covid  case enh… ,False,[],['@Lawsome_'],['#TrudeauCOVIDColludingPM'],3
1167,RT @DragonBoatsBrad: As a result of the ongoing COVID situation the Bradford Dragonboat Festival will take place this year at the end of Au…,RT @DragonBoatsBrad: As a result of the ongoing COVID situation the Bradford Dragonboat Festival will take place this year at the end of Au…,result ongoing COVID situation Bradford Dragonboat Festival will take place this year,"['result', 'ongoing', 'COVID', 'situation', 'Bradford', 'Dragonboat', 'Festival', 'will', 'take', 'place', 'this', 'year']","['result', 'COVID', 'situation', 'Bradford', 'Dragonboat', 'Festival', 'place', 'year']", result ongo covid situat bradford dragonboat festiv take place year end au…,True,['@DragonBoatsBrad'],[],[],3
1176,"RT @brianstelter: Fox folks can mock me, they can downplay their influence, but big platforms come with big responsibilities. Yes, getting…","RT @brianstelter: Fox folks can mock me, they can downplay their influence, but big platforms come with big responsibilities. Yes, getting…",folks mock they downplay their influence platforms come with responsibilities getting,"['folks', 'mock', 'they', 'downplay', 'their', 'influence', 'platforms', 'come', 'with', 'responsibilities', 'getting']","['folks', 'influence', 'platforms', 'responsibilities']", fox folk mock downplay influenc big platform come big respons ye getting…,True,['@brianstelter'],[],[],3
1185,"RT @rajudasonline: Beyond hilarious someone from Maharashtra talking about Covid numbers in Assam.
- Assam's new cases per day = Maharashtr…","RT @rajudasonline: Beyond hilarious someone from Maharashtra talking about Covid numbers in Assam.
- Assam's new cases per day = Maharashtr…",Beyond hilarious someone from Maharashtra talking about Covid numbers Assam Assam cases Maharashtr,"['Beyond', 'hilarious', 'someone', 'from', 'Maharashtra', 'talking', 'about', 'Covid', 'numbers', 'Assam', 'Assam', 'cases', 'Maharashtr']","['Beyond', 'someone', 'Maharashtra', 'Covid', 'numbers', 'Assam', 'Assam', 'cases', 'Maharashtr']", beyond hilari someon maharashtra talk covid number assam assam new case per day maharashtr…,True,['@rajudasonline'],[],[],3
1188,"RT @ShubhalShah: #Vadodara

We are here with you in this Covid crisis.

If your family is suffering from Covid-19, we will deliver hygienic…","RT @ShubhalShah: #Vadodara

We are here with you in this Covid crisis.

If your family is suffering from Covid-19, we will deliver hygienic…",#Vadodara here with this Covid crisis your family suffering from Covid will deliver hygienic,"['#', 'Vadodara', 'here', 'with', 'this', 'Covid', 'crisis', 'your', 'family', 'suffering', 'from', 'Covid', 'will', 'deliver', 'hygienic']","['Vadodara', 'Covid', 'crisis', 'family', 'Covid']", #vadodara covid crisi famili suffer covid  deliv hygienic…,True,['@ShubhalShah'],[],['#Vadodara'],3
1202,"Alhamdulilah 🙏🏾

By this time last year,we can't even step out of the house without the fear of Corona virus but no… https://t.co/DX5nbc0Yt4","Alhamdulilah 🙏🏾

By this time last year,we can't even step out of the house without the fear of Corona virus but no… ",Alhamdulilah this time last year even step house without fear Corona virus,"['Alhamdulilah', 'this', 'time', 'last', 'year', 'even', 'step', 'house', 'without', 'fear', 'Corona', 'virus']","['time', 'year', 'house', 'fear', 'Corona', 'virus']",alhamdulilah 🙏🏾 time last year even step hous without fear corona viru no… ,False,[],[],[],3
1204,"RT @alfonslopeztena: 170,000 new COVID infections a day in India
https://t.co/iRR8he9VpG","RT @alfonslopeztena: 170,000 new COVID infections a day in India
",COVID infections India,"['COVID', 'infections', 'India']","['COVID', 'infections', 'India']",   new covid infect day india ,True,['@alfonslopeztena'],[],[],3
1216,"RT @alfonslopeztena: 170,000 new COVID infections a day in India
https://t.co/iRR8he9VpG","RT @alfonslopeztena: 170,000 new COVID infections a day in India
",COVID infections India,"['COVID', 'infections', 'India']","['COVID', 'infections', 'India']",   new covid infect day india ,True,['@alfonslopeztena'],[],[],3
1236,@Sonal_MK @7 @ndtv @ndtvindia #FYI How long do I need to wait after recovering from chickenpox to take the first do… https://t.co/9vqAo4r3tT,@Sonal_MK @7 @ndtv @ndtvindia #FYI How long do I need to wait after recovering from chickenpox to take the first do… ,india #FYI long need wait after recovering from chickenpox take first,"['india', '#', 'FYI', 'long', 'need', 'wait', 'after', 'recovering', 'from', 'chickenpox', 'take', 'first']","['FYI', 'wait', 'chickenpox']",  #fyi long need wait recov chickenpox take first do… ,False,[],"['@Sonal_MK', '@ndtv', '@ndtvindia']",['#FYI'],3
1238,"RT @toluogunlesi: ""[Scientists at @acegid, in Osun State,Nigeria - led by @christian_happi] - developed a fast-track test for COVID-19, cer…","RT @toluogunlesi: ""[Scientists at @acegid, in Osun State,Nigeria - led by @christian_happi] - developed a fast-track test for COVID-19, cer…",Scientists Osun State Nigeria developed fast track test COVID,"['Scientists', 'Osun', 'State', 'Nigeria', 'developed', 'fast', 'track', 'test', 'COVID']","['Scientists', 'Osun', 'State', 'Nigeria', 'test', 'COVID']", scientist osun state nigeria led develop fast track test covid  cer…,True,['@toluogunlesi'],"['@acegid', '@christian_happi']",[],3
1245,RT @skb_sara: This just shows how political COVID-19  &amp; the masks are! Large gathering of BLM rioting and looting destroying businesses and…,RT @skb_sara: This just shows how political COVID-19  &amp; the masks are! Large gathering of BLM rioting and looting destroying businesses and…,This just shows political COVID masks Large gathering rioting looting destroying businesses,"['This', 'just', 'shows', 'political', 'COVID', 'masks', 'Large', 'gathering', 'rioting', 'looting', 'destroying', 'businesses']","['COVID', 'masks', 'Large', 'destroying', 'businesses']", show polit covid  amp mask larg gather blm riot loot destroy busi and…,True,['@skb_sara'],[],[],3
1283,"Here for completeness is my latest thread on the scam, which reaches far beyond testing for arrivals from abroad, a… https://t.co/PUIeN7vjlM","Here for completeness is my latest thread on the scam, which reaches far beyond testing for arrivals from abroad, a… ",Here completeness latest thread scam which reaches beyond testing arrivals from abroad,"['Here', 'completeness', 'latest', 'thread', 'scam', 'which', 'reaches', 'beyond', 'testing', 'arrivals', 'from', 'abroad']","['thread', 'scam', 'arrivals']",complet latest thread scam reach far beyond test arriv abroad a… ,False,[],[],[],3
1312,RT @leighgill75: Please do @NicolaSturgeon Yesterday it was reported that Covid cases have been at there LOWEST they have ever been in the…,RT @leighgill75: Please do @NicolaSturgeon Yesterday it was reported that Covid cases have been at there LOWEST they have ever been in the…,Please Yesterday reported that Covid cases have been there LOWEST they have ever been,"['Please', 'Yesterday', 'reported', 'that', 'Covid', 'cases', 'have', 'been', 'there', 'LOWEST', 'they', 'have', 'ever', 'been']","['Please', 'Yesterday', 'Covid', 'cases', 'LOWEST']", pleas yesterday report covid case lowest ever the…,True,['@leighgill75'],['@NicolaSturgeon'],[],3
1317,@JeremyVineOn5 Not a chance. If the whole reason of having only 30 people is to limit covid then they should follow… https://t.co/PPQr6a93mo,@JeremyVineOn5 Not a chance. If the whole reason of having only 30 people is to limit covid then they should follow… ,chance whole reason having only people limit covid then they should follow,"['chance', 'whole', 'reason', 'having', 'only', 'people', 'limit', 'covid', 'then', 'they', 'should', 'follow']","['chance', 'reason', 'people']", chanc whole reason  peopl limit covid follow… ,False,[],['@JeremyVineOn5'],[],3
1324,"Feels like 2020.
Nothing has changed. Crisis is same, just another added.- Shortage of #vaccine","Feels like 2020.
Nothing has changed. Crisis is same, just another added.- Shortage of #vaccine",Feels like Nothing changed Crisis same just another added Shortage #vaccine,"['Feels', 'like', 'Nothing', 'changed', 'Crisis', 'same', 'just', 'another', 'added', 'Shortage', '#', 'vaccine']","['Feels', 'Nothing', 'Crisis', 'Shortage', 'vaccine']",feel like  noth chang crisi anoth ad shortag #vaccine,False,[],[],['#vaccine'],3
1326,"RT @DrZoeHyde: I’m seeing a small, but growing number of people arguing that long COVID is psychosomatic, which doesn’t surprise me at all.…","RT @DrZoeHyde: I’m seeing a small, but growing number of people arguing that long COVID is psychosomatic, which doesn’t surprise me at all.…",seeing small growing number people arguing that long COVID psychosomatic which doesn surprise,"['seeing', 'small', 'growing', 'number', 'people', 'arguing', 'that', 'long', 'COVID', 'psychosomatic', 'which', 'doesn', 'surprise']","['number', 'people', 'COVID', 'psychosomatic', 'surprise']", i’m see small grow number peopl argu long covid psychosomat doesn’t surpris …,True,['@DrZoeHyde'],[],[],3
1364,"https://t.co/aVqq8uFe2r
Standoff emerges between White House and Michigan governor as state's Covid situation deter… https://t.co/NyzDyvbMGq","
Standoff emerges between White House and Michigan governor as state's Covid situation deter… ",Standoff emerges between White House Michigan governor state Covid situation deter,"['Standoff', 'emerges', 'between', 'White', 'House', 'Michigan', 'governor', 'state', 'Covid', 'situation', 'deter']","['Standoff', 'White', 'House', 'Michigan', 'governor', 'state', 'Covid', 'situation', 'deter']", standoff emerg white hous michigan governor state covid situat deter… ,False,[],[],[],3
1372,This is something interesting...but india most of the States are having high temperature..it will work out???,This is something interesting...but india most of the States are having high temperature..it will work out???,This something interesting india most States having high temperature will work,"['This', 'something', 'interesting', 'india', 'most', 'States', 'having', 'high', 'temperature', 'will', 'work']","['something', 'india', 'States', 'temperature']",someth interest india state high temperatur work ,False,[],[],[],3
1376,"ATP #2 Daniil Medvedev tests positive for COVID, knocking him out of the Monte Carlo Masters. 

This is the highest… https://t.co/Bd2qpVW9Qu","ATP #2 Daniil Medvedev tests positive for COVID, knocking him out of the Monte Carlo Masters. 

This is the highest… ",Daniil Medvedev tests positive COVID knocking Monte Carlo Masters This highest,"['Daniil', 'Medvedev', 'tests', 'positive', 'COVID', 'knocking', 'Monte', 'Carlo', 'Masters', 'This', 'highest']","['Daniil', 'Medvedev', 'tests', 'COVID', 'Monte', 'Carlo', 'Masters']",atp # daniil medvedev test posit covid knock mont carlo master highest… ,False,[],[],[],3
1389,RT @npueu: I don't know how these bank account scammers happily call up seniors and get their OTPs from them within seconds. Trying to guid…,RT @npueu: I don't know how these bank account scammers happily call up seniors and get their OTPs from them within seconds. Trying to guid…,know these bank account scammers happily call seniors their OTPs from them within seconds Trying guid,"['know', 'these', 'bank', 'account', 'scammers', 'happily', 'call', 'seniors', 'their', 'OTPs', 'from', 'them', 'within', 'seconds', 'Trying', 'guid']","['bank', 'account', 'scammers', 'seniors', 'OTPs', 'seconds', 'guid']", know bank account scammer happili call senior get otp within second tri guid…,True,['@npueu'],[],[],3
1424,"RT @Ibn_paulino: Current situations with the covid-19 vaccine in my country 🤣🤣🤣🤣
#SSOT https://t.co/3ApMdfAfCp","RT @Ibn_paulino: Current situations with the covid-19 vaccine in my country 🤣🤣🤣🤣
#SSOT ",Current situations with covid vaccine country #SSOT,"['Current', 'situations', 'with', 'covid', 'vaccine', 'country', '#', 'SSOT']","['situations', 'country', 'SSOT']", current situat covid  vaccin countri 🤣🤣🤣🤣 #ssot ,True,['@Ibn_paulino'],[],['#SSOT'],3
1431,RT @toninicho: Christine Holgate and executives took a 20% pay cut for covid. Did  Prime Minister Scott Morrison do that? #bullyPM,RT @toninicho: Christine Holgate and executives took a 20% pay cut for covid. Did  Prime Minister Scott Morrison do that? #bullyPM,Christine Holgate executives took covid Prime Minister Scott Morrison that #bullyPM,"['Christine', 'Holgate', 'executives', 'took', 'covid', 'Prime', 'Minister', 'Scott', 'Morrison', 'that', '#', 'bullyPM']","['Christine', 'Holgate', 'executives', 'Prime', 'Minister', 'Scott', 'Morrison', 'bullyPM']", christin holgat execut took  pay cut covid prime minist scott morrison #bullypm,True,['@toninicho'],[],['#bullyPM'],3
1433,RT @creationz999: Jokes on deaths is not okay. Otherwise corona jokes are still entertaining since they are universally relatable,RT @creationz999: Jokes on deaths is not okay. Otherwise corona jokes are still entertaining since they are universally relatable,Jokes deaths okay Otherwise corona jokes still entertaining since they universally relatable,"['Jokes', 'deaths', 'okay', 'Otherwise', 'corona', 'jokes', 'still', 'entertaining', 'since', 'they', 'universally', 'relatable']","['Jokes', 'deaths', 'Otherwise', 'corona', 'jokes']", joke death okay otherwis corona joke still entertain sinc univers relat,True,['@creationz999'],[],[],3
1455,@btsportwwe @MsCharlotteWWE She's looking a bit on the thin side. Wonder if the Covid case she had knocked her on h… https://t.co/MeAYBCrLGT,@btsportwwe @MsCharlotteWWE She's looking a bit on the thin side. Wonder if the Covid case she had knocked her on h… ,looking thin side Wonder Covid case knocked,"['looking', 'thin', 'side', 'Wonder', 'Covid', 'case', 'knocked']","['side', 'Wonder', 'Covid', 'case']", look bit thin side wonder covid case knock h… ,False,[],"['@btsportwwe', '@MsCharlotteWWE']",[],3
