,Tweets,new,tidy_text,tok,nouns,clean_tweet,is_retweet,retweeted,mentioned,hashtags,cluster
136,"RT @FabienBrodie: Machine learning tool can predict severe illness, death from COVID-19 in patients - Becker's Hospital Review

Read more h…","RT @FabienBrodie: Machine learning tool can predict severe illness, death from COVID-19 in patients - Becker's Hospital Review

Read more h…",Machine learning tool predict severe illness death from COVID patients Becker Hospital Review Read more,"['Machine', 'learning', 'tool', 'predict', 'severe', 'illness', 'death', 'from', 'COVID', 'patients', 'Becker', 'Hospital', 'Review', 'Read', 'more']","['Machine', 'predict', 'illness', 'death', 'COVID', 'patients', 'Becker', 'Hospital', 'Review', 'Read']", machin learn tool predict sever ill death covid  patient becker hospit review read h…,True,['@FabienBrodie'],[],[],9
144,"RT @DeepakSEditor: Top scientist and expert in nanosciences,Prof Indrani Banerji of Gujarat Central University dies while gasping for breat…","RT @DeepakSEditor: Top scientist and expert in nanosciences,Prof Indrani Banerji of Gujarat Central University dies while gasping for breat…",scientist expert nanosciences Prof Indrani Banerji Gujarat Central University dies while gasping breat,"['scientist', 'expert', 'nanosciences', 'Prof', 'Indrani', 'Banerji', 'Gujarat', 'Central', 'University', 'dies', 'while', 'gasping', 'breat']","['scientist', 'expert', 'nanosciences', 'Prof', 'Indrani', 'Banerji', 'Gujarat', 'Central', 'University', 'breat']", top scientist expert nanosci prof indrani banerji gujarat central univers die gasp breat…,True,['@DeepakSEditor'],[],[],9
145,"RT @VarshaEGaikwad: Your health is our priority.Given the nature &amp; the spread of #Covid-19, the #MVA government feels conducting board exam…","RT @VarshaEGaikwad: Your health is our priority.Given the nature &amp; the spread of #Covid-19, the #MVA government feels conducting board exam…",Your health priority Given nature spread #Covid #MVA government feels conducting board exam,"['Your', 'health', 'priority', 'Given', 'nature', 'spread', '#', 'Covid', '#', 'MVA', 'government', 'feels', 'conducting', 'board', 'exam']","['health', 'priority', 'Given', 'nature', 'spread', 'Covid', 'MVA', 'government', 'feels', 'board', 'exam']", health prioriti given natur amp spread #covid  #mva govern feel conduct board exam…,True,['@VarshaEGaikwad'],[],"['#Covid-19', '#MVA']",9
179,"RT @Vetri_D_Trends: #Karnan Box Office Rampage Continues Everywhere!🗡️

Opening Weekend World Wide Collection around 63Cr+ 🔥

Despite of CO…","RT @Vetri_D_Trends: #Karnan Box Office Rampage Continues Everywhere!🗡️

Opening Weekend World Wide Collection around 63Cr+ 🔥

Despite of CO…",#Karnan Office Rampage Continues Everywhere Opening Weekend World Wide Collection around Despite,"['#', 'Karnan', 'Office', 'Rampage', 'Continues', 'Everywhere', 'Opening', 'Weekend', 'World', 'Wide', 'Collection', 'around', 'Despite']","['Karnan', 'Office', 'Rampage', 'Continues', 'Everywhere', 'Opening', 'Weekend', 'World', 'Wide', 'Collection']", #karnan box offic rampag continu everywher 🗡️ open weekend world wide collect around cr 🔥 despit co…,True,['@Vetri_D_Trends'],[],['#Karnan'],9
204,RT @sanket: The fact that the kumbh congregation is still on is because the state and the central government is scared. Scared of religious…,RT @sanket: The fact that the kumbh congregation is still on is because the state and the central government is scared. Scared of religious…,fact that kumbh congregation still because state central government scared Scared religious,"['fact', 'that', 'kumbh', 'congregation', 'still', 'because', 'state', 'central', 'government', 'scared', 'Scared', 'religious']","['fact', 'congregation', 'state', 'government', 'Scared']", fact kumbh congreg still state central govern scare scare religious…,True,['@sanket'],[],[],9
207,"RT @RogerBrunke: Let’s see:

-Putin’s Puddin’
-Scarecrow 
-M.A.G.A.Lon 
-Trampstamp
-Less Luthor 
-COVID-45 
-Lumpy 
-Jr’s Sr
-Jeff
-Hitler…","RT @RogerBrunke: Let’s see:

-Putin’s Puddin’
-Scarecrow 
-M.A.G.A.Lon 
-Trampstamp
-Less Luthor 
-COVID-45 
-Lumpy 
-Jr’s Sr
-Jeff
-Hitler…",Putin Puddin Scarecrow Trampstamp Less Luthor COVID Lumpy Jeff Hitler,"['Putin', 'Puddin', 'Scarecrow', 'Trampstamp', 'Less', 'Luthor', 'COVID', 'Lumpy', 'Jeff', 'Hitler']","['Putin', 'Puddin', 'Scarecrow', 'Trampstamp', 'Less', 'Luthor', 'COVID', 'Lumpy', 'Jeff', 'Hitler']", let’ see putin’ puddin’ scarecrow g lon trampstamp less luthor covid  lumpi jr’ sr jeff hitler…,True,['@RogerBrunke'],[],[],9
212,"RT @Angelin42850738: 🔸️4,000 Recovered COVID-19 Church Members in South Korea Declare Donation of $83 Billion Worth of Plasma for Cure

#Sh…","RT @Angelin42850738: 🔸️4,000 Recovered COVID-19 Church Members in South Korea Declare Donation of $83 Billion Worth of Plasma for Cure

#Sh…",Recovered COVID Church Members South Korea Declare Donation Billion Worth Plasma Cure,"['Recovered', 'COVID', 'Church', 'Members', 'South', 'Korea', 'Declare', 'Donation', 'Billion', 'Worth', 'Plasma', 'Cure']","['COVID', 'Church', 'Members', 'South', 'Korea', 'Declare', 'Donation', 'Billion', 'Worth', 'Plasma', 'Cure']", 🔸️  recov covid  church member south korea declar donat  billion worth plasma cure #sh…,True,['@Angelin42850738'],[],['#Sh'],9
215,"RT @davidschneider: GOVERNMENT INQUIRIES:

Russia Report - suppressed ❌
Priti Patel bullying - ignored❌
Racism in UK - rigged❌
Covid respon…","RT @davidschneider: GOVERNMENT INQUIRIES:

Russia Report - suppressed ❌
Priti Patel bullying - ignored❌
Racism in UK - rigged❌
Covid respon…",GOVERNMENT INQUIRIES Russia Report suppressed Priti Patel bullying ignored Racism rigged Covid respon,"['GOVERNMENT', 'INQUIRIES', 'Russia', 'Report', 'suppressed', 'Priti', 'Patel', 'bullying', 'ignored', 'Racism', 'rigged', 'Covid', 'respon']","['GOVERNMENT', 'INQUIRIES', 'Russia', 'Report', 'Priti', 'Patel', 'bullying', 'Racism', 'Covid', 'respon']", govern inquiri russia report suppress ❌ priti patel bulli ignored❌ racism uk rigged❌ covid respon…,True,['@davidschneider'],[],[],9
216,RT @TheLeadCNN: Canada’s vaccine shortage: Covid-19 cases per capita pass U.S. rate as doctors plead for more vaccines @paulanewtonCNN repo…,RT @TheLeadCNN: Canada’s vaccine shortage: Covid-19 cases per capita pass U.S. rate as doctors plead for more vaccines @paulanewtonCNN repo…,Canada vaccine shortage Covid cases capita pass rate doctors plead more vaccines repo,"['Canada', 'vaccine', 'shortage', 'Covid', 'cases', 'capita', 'pass', 'rate', 'doctors', 'plead', 'more', 'vaccines', 'repo']","['Canada', 'vaccine', 'shortage', 'Covid', 'cases', 'pass', 'rate', 'doctors', 'vaccines', 'repo']", canada’ vaccin shortag covid  case per capita pass u rate doctor plead vaccin repo…,True,['@TheLeadCNN'],['@paulanewtonCNN'],[],9
262,International Politics in Times of Risk and Uncertainty: The Covid-19 Crisis and Beyond - prorgramme and registrati… https://t.co/TZxYUuQRVS,International Politics in Times of Risk and Uncertainty: The Covid-19 Crisis and Beyond - prorgramme and registrati… ,International Politics Times Risk Uncertainty Covid Crisis Beyond prorgramme registrati,"['International', 'Politics', 'Times', 'Risk', 'Uncertainty', 'Covid', 'Crisis', 'Beyond', 'prorgramme', 'registrati']","['International', 'Politics', 'Times', 'Risk', 'Uncertainty', 'Covid', 'Crisis', 'Beyond', 'prorgramme', 'registrati']",intern polit time risk uncertainti covid  crisi beyond prorgramm registrati… ,False,[],[],[],9
271,"Sturgeons covid record is SLOWEST for schools going back, shops, hotels, bars, restaurants, health clubs opening.… https://t.co/KABQ1Fxk1r","Sturgeons covid record is SLOWEST for schools going back, shops, hotels, bars, restaurants, health clubs opening.… ",Sturgeons covid record SLOWEST schools going back shops hotels bars restaurants health clubs opening,"['Sturgeons', 'covid', 'record', 'SLOWEST', 'schools', 'going', 'back', 'shops', 'hotels', 'bars', 'restaurants', 'health', 'clubs', 'opening']","['Sturgeons', 'record', 'SLOWEST', 'schools', 'hotels', 'bars', 'restaurants', 'health', 'clubs']",sturgeon covid record slowest school go back shop hotel bar restaur health club open … ,False,[],[],[],9
279,"RT @FabienBrodie: Image-Based Machine Learning Models for COVID-19 Diagnosis Not Suitable for Clinical Use - Diagnostic Imaging

Read more…","RT @FabienBrodie: Image-Based Machine Learning Models for COVID-19 Diagnosis Not Suitable for Clinical Use - Diagnostic Imaging

Read more…",Image Based Machine Learning Models COVID Diagnosis Suitable Clinical Diagnostic Imaging Read more,"['Image', 'Based', 'Machine', 'Learning', 'Models', 'COVID', 'Diagnosis', 'Suitable', 'Clinical', 'Diagnostic', 'Imaging', 'Read', 'more']","['Image', 'Machine', 'Learning', 'Models', 'COVID', 'Diagnosis', 'Suitable', 'Clinical', 'Diagnostic', 'Imaging', 'Read']", imag base machin learn model covid  diagnosi suitabl clinic use diagnost imag read more…,True,['@FabienBrodie'],[],[],9
286,"RT @hcguedenet: Heart-wrenching account of hunger in Guatemala by @washingtonpost. Climate change has disrupted food production, bean price…","RT @hcguedenet: Heart-wrenching account of hunger in Guatemala by @washingtonpost. Climate change has disrupted food production, bean price…",Heart wrenching account hunger Guatemala Climate change disrupted food production bean price,"['Heart', 'wrenching', 'account', 'hunger', 'Guatemala', 'Climate', 'change', 'disrupted', 'food', 'production', 'bean', 'price']","['Heart', 'account', 'hunger', 'Guatemala', 'Climate', 'change', 'food', 'production', 'bean', 'price']", heart wrench account hunger guatemala climat chang disrupt food product bean price…,True,['@hcguedenet'],['@washingtonpost'],[],9
287,"RT @davidschneider: GOVERNMENT INQUIRIES:

Russia Report - suppressed ❌
Priti Patel bullying - ignored❌
Racism in UK - rigged❌
Covid respon…","RT @davidschneider: GOVERNMENT INQUIRIES:

Russia Report - suppressed ❌
Priti Patel bullying - ignored❌
Racism in UK - rigged❌
Covid respon…",GOVERNMENT INQUIRIES Russia Report suppressed Priti Patel bullying ignored Racism rigged Covid respon,"['GOVERNMENT', 'INQUIRIES', 'Russia', 'Report', 'suppressed', 'Priti', 'Patel', 'bullying', 'ignored', 'Racism', 'rigged', 'Covid', 'respon']","['GOVERNMENT', 'INQUIRIES', 'Russia', 'Report', 'Priti', 'Patel', 'bullying', 'Racism', 'Covid', 'respon']", govern inquiri russia report suppress ❌ priti patel bulli ignored❌ racism uk rigged❌ covid respon…,True,['@davidschneider'],[],[],9
301,"RT @kvsaathwika: Saudi Arabia -600 covid -19  cases 
Exams cancelled 
Kuwait - 1400 covid -19 cases 
Exams cancelled 

INDIA- 1,40,000 covi…","RT @kvsaathwika: Saudi Arabia -600 covid -19  cases 
Exams cancelled 
Kuwait - 1400 covid -19 cases 
Exams cancelled 

INDIA- 1,40,000 covi…",Saudi Arabia covid cases Exams cancelled Kuwait covid cases Exams cancelled INDIA covi,"['Saudi', 'Arabia', 'covid', 'cases', 'Exams', 'cancelled', 'Kuwait', 'covid', 'cases', 'Exams', 'cancelled', 'INDIA', 'covi']","['Saudi', 'Arabia', 'covid', 'cases', 'Exams', 'Kuwait', 'covid', 'cases', 'Exams', 'INDIA', 'covi']", saudi arabia  covid  case exam cancel kuwait  covid  case exam cancel india    covi…,True,['@kvsaathwika'],[],[],9
351,its 3:30 and man they weren’t playing this second covid shot be rocking my shit,its 3:30 and man they weren’t playing this second covid shot be rocking my shit,they weren playing this second covid shot rocking shit,"['they', 'weren', 'playing', 'this', 'second', 'covid', 'shot', 'rocking', 'shit']","['covid', 'shot', 'shit']",ts   man weren’t play second covid shot rock shit,False,[],[],[],9
367,"RT @Joydas: Cholera Epidemic Broke out in Kumbh Mela in 1783. Around 20,000 People died in a week. After that, the Sixth Cholera Pandemic B…","RT @Joydas: Cholera Epidemic Broke out in Kumbh Mela in 1783. Around 20,000 People died in a week. After that, the Sixth Cholera Pandemic B…",Cholera Epidemic Broke Kumbh Mela Around People died week After that Sixth Cholera Pandemic,"['Cholera', 'Epidemic', 'Broke', 'Kumbh', 'Mela', 'Around', 'People', 'died', 'week', 'After', 'that', 'Sixth', 'Cholera', 'Pandemic']","['Cholera', 'Epidemic', 'Broke', 'Kumbh', 'Mela', 'People', 'week', 'Sixth', 'Cholera', 'Pandemic']", cholera epidem broke kumbh mela  around   peopl die week sixth cholera pandem b…,True,['@Joydas'],[],[],9
400,"RT @MacOtani: So, when it comes to bars, restaurants et al there's Covid-19 but when it comes to schools all is well? 🤔 #SwalaNyeti","RT @MacOtani: So, when it comes to bars, restaurants et al there's Covid-19 but when it comes to schools all is well? 🤔 #SwalaNyeti",when comes bars restaurants there Covid when comes schools well #SwalaNyeti,"['when', 'comes', 'bars', 'restaurants', 'there', 'Covid', 'when', 'comes', 'schools', 'well', '#', 'SwalaNyeti']","['bars', 'restaurants', 'Covid', 'schools', 'SwalaNyeti']", come bar restaur et al covid  come school well 🤔 #swalanyet,True,['@MacOtani'],[],['#SwalaNyeti'],9
408,"RT @brijeshmt: @mohandastg Last 7-days daily average Covid-19 cases
👉 Elections state
Tamil Nadu: 4,804
Kerala: 4,565
West Bengal: 3,040
As…","RT @brijeshmt: @mohandastg Last 7-days daily average Covid-19 cases
👉 Elections state
Tamil Nadu: 4,804
Kerala: 4,565
West Bengal: 3,040
As…",Last days daily average Covid cases Elections state Tamil Nadu Kerala West Bengal,"['Last', 'days', 'daily', 'average', 'Covid', 'cases', 'Elections', 'state', 'Tamil', 'Nadu', 'Kerala', 'West', 'Bengal']","['days', 'cases', 'Elections', 'state', 'Tamil', 'Nadu', 'Kerala', 'West', 'Bengal']", last  day daili averag covid  case 👉 elect state tamil nadu   kerala   west bengal   as…,True,['@brijeshmt'],['@mohandastg'],[],9
415,"RT @VivekNa53569744: Cancel the exam cbse CBSE Class 10, 12 Board Exam 2021: Students trend #CancelBoardExams2021 on Twitter as COVID cases…","RT @VivekNa53569744: Cancel the exam cbse CBSE Class 10, 12 Board Exam 2021: Students trend #CancelBoardExams2021 on Twitter as COVID cases…",Cancel exam cbse CBSE Class Board Exam Students trend #CancelBoardExams Twitter COVID cases,"['Cancel', 'exam', 'cbse', 'CBSE', 'Class', 'Board', 'Exam', 'Students', 'trend', '#', 'CancelBoardExams', 'Twitter', 'COVID', 'cases']","['Cancel', 'CBSE', 'Class', 'Board', 'Exam', 'Students', 'trend', 'CancelBoardExams', 'Twitter', 'COVID', 'cases']", cancel exam cbse cbse class   board exam  student trend #cancelboardexams twitter covid cases…,True,['@VivekNa53569744'],[],['#CancelBoardExams2021'],9
421,"RT @INCIndia: Remarks of Congress President, Smt. Sonia Gandhi at a meeting of Congress ruled States &amp; Congress Ministers from our alliance…","RT @INCIndia: Remarks of Congress President, Smt. Sonia Gandhi at a meeting of Congress ruled States &amp; Congress Ministers from our alliance…",Remarks Congress President Sonia Gandhi meeting Congress ruled States Congress Ministers from alliance,"['Remarks', 'Congress', 'President', 'Sonia', 'Gandhi', 'meeting', 'Congress', 'ruled', 'States', 'Congress', 'Ministers', 'from', 'alliance']","['Remarks', 'Congress', 'President', 'Sonia', 'Gandhi', 'meeting', 'Congress', 'States', 'Congress', 'Ministers', 'alliance']", remark congress presid smt sonia gandhi meet congress rule state amp congress minist alliance…,True,['@INCIndia'],[],[],9
479,"RT @kuttrapali: 🌁TATA MOTORS-BREAKING

JAGUAR LAND ROVER RETAIL SALES UP 12.4% IN Q4 FISCAL 2020/21, CONTINUING RECOVERY FROM COVID-19 IMPA…","RT @kuttrapali: 🌁TATA MOTORS-BREAKING

JAGUAR LAND ROVER RETAIL SALES UP 12.4% IN Q4 FISCAL 2020/21, CONTINUING RECOVERY FROM COVID-19 IMPA…",TATA MOTORS BREAKING JAGUAR LAND ROVER RETAIL SALES FISCAL CONTINUING RECOVERY FROM COVID IMPA,"['TATA', 'MOTORS', 'BREAKING', 'JAGUAR', 'LAND', 'ROVER', 'RETAIL', 'SALES', 'FISCAL', 'CONTINUING', 'RECOVERY', 'FROM', 'COVID', 'IMPA']","['TATA', 'MOTORS', 'BREAKING', 'JAGUAR', 'LAND', 'ROVER', 'RETAIL', 'SALES', 'FISCAL', 'CONTINUING', 'RECOVERY', 'FROM', 'COVID', 'IMPA']", 🌁tata motor break jaguar land rover retail sale   q fiscal   continu recoveri covid  impa…,True,['@kuttrapali'],[],[],9
489,@RDA47338427 I think UK is saying no to that! https://t.co/qK1hT15kX7,@RDA47338427 I think UK is saying no to that! ,think saying that,"['think', 'saying', 'that']",['think'], think uk say ,False,[],['@RDA47338427'],[],9
490,"RT @ken_rende: 𝐅𝐔𝐑𝐈𝐎𝐔𝐒 𝐋𝐄𝐃𝐀𝐌𝐀 𝐎𝐋𝐄𝐊𝐈𝐍𝐀 ""DON'T GIVE ME THAT SILLY SMILE WHEN I AM ASKING YOU WHERE YOU TOOK COVID MONEY.""
#DidRutoKillKenei
#…","RT @ken_rende: 𝐅𝐔𝐑𝐈𝐎𝐔𝐒 𝐋𝐄𝐃𝐀𝐌𝐀 𝐎𝐋𝐄𝐊𝐈𝐍𝐀 ""DON'T GIVE ME THAT SILLY SMILE WHEN I AM ASKING YOU WHERE YOU TOOK COVID MONEY.""
#DidRutoKillKenei
#…",GIVE THAT SILLY SMILE WHEN ASKING WHERE TOOK COVID MONEY #DidRutoKillKenei,"['GIVE', 'THAT', 'SILLY', 'SMILE', 'WHEN', 'ASKING', 'WHERE', 'TOOK', 'COVID', 'MONEY', '#', 'DidRutoKillKenei']","['THAT', 'SILLY', 'SMILE', 'WHEN', 'ASKING', 'WHERE', 'TOOK', 'COVID', 'MONEY', 'DidRutoKillKenei']", 𝐅𝐔𝐑𝐈𝐎𝐔𝐒 𝐋𝐄𝐃𝐀𝐌𝐀 𝐎𝐋𝐄𝐊𝐈𝐍𝐀 give silli smile ask took covid money #didrutokillkenei #…,True,['@ken_rende'],[],['#DidRutoKillKenei'],9
515,"RT @CMOMaharashtra: CM Uddhav Balasaheb Thackeray in a meeting with the State Task Force discussed the availability of oxygen &amp; beds, use o…","RT @CMOMaharashtra: CM Uddhav Balasaheb Thackeray in a meeting with the State Task Force discussed the availability of oxygen &amp; beds, use o…",Uddhav Balasaheb Thackeray meeting with State Task Force discussed availability oxygen beds,"['Uddhav', 'Balasaheb', 'Thackeray', 'meeting', 'with', 'State', 'Task', 'Force', 'discussed', 'availability', 'oxygen', 'beds']","['Uddhav', 'Balasaheb', 'Thackeray', 'meeting', 'State', 'Task', 'Force', 'availability', 'oxygen', 'beds']", cm uddhav balasaheb thackeray meet state task forc discuss avail oxygen amp bed use o…,True,['@CMOMaharashtra'],[],[],9
516,"@StateCrime Invites you to the ""State Crime Journal Special Issue Panel: The Covid-19 Pandemic and State Crime"" thi… https://t.co/HFK361m0CL","@StateCrime Invites you to the ""State Crime Journal Special Issue Panel: The Covid-19 Pandemic and State Crime"" thi… ",Invites State Crime Journal Special Issue Panel Covid Pandemic State Crime,"['Invites', 'State', 'Crime', 'Journal', 'Special', 'Issue', 'Panel', 'Covid', 'Pandemic', 'State', 'Crime']","['Invites', 'State', 'Crime', 'Journal', 'Special', 'Issue', 'Panel', 'Covid', 'Pandemic', 'State', 'Crime']", invit state crime journal special issu panel covid  pandem state crime thi… ,False,[],['@StateCrime'],[],9
517,"RT @LauraRBelin: Dr. Pedati is #Iowa's state medical director.
Several school districts have lifted mask requirements for students and staf…","RT @LauraRBelin: Dr. Pedati is #Iowa's state medical director.
Several school districts have lifted mask requirements for students and staf…",Pedati #Iowa state medical director Several school districts have lifted mask requirements students staf,"['Pedati', '#', 'Iowa', 'state', 'medical', 'director', 'Several', 'school', 'districts', 'have', 'lifted', 'mask', 'requirements', 'students', 'staf']","['Pedati', 'Iowa', 'state', 'director', 'school', 'districts', 'mask', 'requirements', 'students']", dr pedati #iowa state medic director sever school district lift mask requir student staf…,True,['@LauraRBelin'],[],['#Iowa'],9
534,"RT @BenjaminP3ters: COVID-19 Diagnostic Exam Backed by Artificial Intelligence Rolled Out for the 2020-21 WHL Season - Business Wire

Read…","RT @BenjaminP3ters: COVID-19 Diagnostic Exam Backed by Artificial Intelligence Rolled Out for the 2020-21 WHL Season - Business Wire

Read…",COVID Diagnostic Exam Backed Artificial Intelligence Rolled Season Business Wire Read,"['COVID', 'Diagnostic', 'Exam', 'Backed', 'Artificial', 'Intelligence', 'Rolled', 'Season', 'Business', 'Wire', 'Read']","['COVID', 'Diagnostic', 'Exam', 'Backed', 'Artificial', 'Intelligence', 'Rolled', 'Season', 'Business', 'Wire', 'Read']", covid  diagnost exam back artifici intellig roll   whl season busi wire read…,True,['@BenjaminP3ters'],[],[],9
